hpi_0,hpi_0_5,hpi_2,hpi_6,hpi_18,log2_fold_change_6hpi,log10_abundance_6hpi,hsf1_target
ZDHHC17,122.974245445705,129.755949995679,203.727281455532,257.404223951235,244.654133040483,1.06567952519106,2.25021491788769,unknown
SPRY4,97.2772110860298,102.29722224049,147.195581625696,195.04018288984,177.043086197059,1.00359761112014,2.13906760325197,unknown
CCDC157,13.0782895766548,16.9254466668943,21.08632842511,32.8937022186176,21.0204552697655,1.33063752146927,1.31683185284666,unknown
ARHGAP11B,14.7185431684175,10.9343858253106,13.6315472847274,34.027592716847,99.0305469261599,1.20907020993656,1.34984802597798,unknown
HIST1H2BG,2.68968268844797,8.43808572875656,9.28288969388255,78.2493487244792,93.8297313926769,4.86257085642592,1.16159088965334,unknown
ENO4,6.51719851972663,8.43808572875656,8.04040443632226,21.5548039006238,67.8257526020168,1.72568559082921,1.07380251315984,unknown
ZDHHC11,50.2570927548159,75.3377407059576,133.528576751898,219.98579921288,327.867798796871,2.13001127367467,2.02179600438958,unknown
ZNF567,17.9990411690268,18.9224580371076,40.3444257883252,58.9731950872806,93.8297313926769,1.71213930505732,1.51295201410919,unknown
IL1RAP,401.267619549931,473.738874139688,873.410454392998,1198.53431704253,421.483211492603,1.57863457047695,2.84104229453476,unknown
ZNF250,13.6250412156227,10.4351276181976,20.4650980548929,31.759811803388,26.2206361717976,1.22094176960676,1.31810787249278,unknown
ZNF107,43.1493963600658,37.8939976621954,73.2695031458988,99.7932874022358,140.637186666119,1.20960239899668,1.81703802697899,unknown
ZNF782,17.9990411690268,12.9314124610724,32.8896848234494,39.6970462079059,57.4242399629891,1.14111160832057,1.42700378157285,unknown
ZNF136,42.0559043889981,54.3692496012389,75.7544138129429,92.9899381820925,135.436348891768,1.14476626014023,1.79613146783811,unknown
ZNF431,22.9197746642828,21.9179707291469,39.1019692688382,56.7054125263868,130.235512818164,1.30689358653703,1.5569174288953,unknown
ZNF239,46.9766177695309,43.3857498113595,74.5119584873876,121.337227245141,99.0305469261599,1.36900749810944,1.87793790576955,unknown
PPTC7,291.371810750052,338.442255476714,380.777102715165,625.919018120846,801.145847271806,1.10311470402391,2.63048284020968,unknown
HIST1H2AD,1,1,2.4489766976346,21.5548039006238,21.0204552697655,4.42993753224095,0.6667720380611,unknown
KPNA5,116.413300709278,128.258201261819,140.362079225427,246.065307338347,213.449024831696,1.07978536542405,2.22852649505589,unknown
FAM3C,154.138731719865,199.650887423968,263.986344177229,421.818516139603,213.449024831696,1.45239299966551,2.40651871041046,unknown
HIST1H4C,7.61072908033152,2.94602120826192,3.07028853412098,35.1614832901867,244.654133040483,2.2078893615481,1.21374672507144,unknown
MAFG,89.0760293111756,90.3152310387655,128.558756718503,201.843532779015,431.884925450657,1.18012820798909,2.12738784417533,unknown
ZGPAT,71.0334276567506,77.3347395296899,65.1935429756401,157.621758819167,151.03886661954,1.14989669656074,2.02453947047298,unknown
ZNF785,14.7185431684175,9.93586862575569,18.6014058136221,29.4920312594228,88.6289209244139,1.00269030976684,1.31878475575137,unknown
PSMD12,534.126730480333,581.077519286139,816.257531069974,1105.55519913286,821.949281754783,1.04951706798531,2.8856123720807,unknown
ZNF675,32.761219065524,29.4067389517059,37.8595126419989,89.5882636216541,41.8221574982693,1.45132070495972,1.73380558651985,unknown
ZNF841,28.3872461759222,25.9119822252488,60.2237208532414,73.7137829306946,109.432190330864,1.37669149708694,1.66033598170781,unknown
OCLN,10.3445222155757,19.4217104716732,9.90412971842931,24.9564716728937,15.8206797071766,1.27054696877733,1.20594681087371,unknown
ZNF44,30.0274863560412,28.9074881366686,30.4047699081097,77.1154572657695,161.440551506487,1.36073635759763,1.6823302082202,unknown
SPG7,304.49369845079,273.040568261589,379.534647845318,698.488085623325,977.975043786626,1.1978231356274,2.66386865592532,unknown
ZNF121,339.485398856317,332.451261255135,517.447137847277,808.475578625358,1742.50131775797,1.25185466929436,2.7192440030051,unknown
ZNF335,63.3789894805524,64.8534960921227,114.891751347709,139.479492884636,286.260959963998,1.13797646135308,1.97322783509852,unknown
ZNF607,5.42365491344676,5.44247407105259,3.07028853412098,23.8225821905333,26.2206361717976,2.13499250577472,1.0556404416084,unknown
HELZ,120.787263879585,112.781464021523,114.891751347709,244.931415678154,811.547564497185,1.01990948920064,2.23553281812557,unknown
ZNF192,45.8831260095563,43.8849999147768,57.7388096187867,132.676143228778,286.260959963998,1.53187338967239,1.89222291857167,unknown
HIST1H3A,1,1,0.585903695934914,46.5003919617142,78.2273191638699,5.53917097194326,0.833728306833065,unknown
ZNF280B,13.6250412156227,8.9373478248638,16.1164794150601,55.5715212703162,47.0228160862987,2.02808514056847,1.43959505522318,unknown
HIST1H4E,3.23649616092279,1.9474006183627,6.17665692105884,132.676143228778,348.671221351098,5.35733237725519,1.31643396734928,unknown
ZNF789,37.6819357335501,44.3842500050632,64.5723152329636,89.5882636216541,171.842240436885,1.24943666794785,1.764192161913,unknown
DDX39B,315.428604846252,360.908483770735,483.900856576026,960.417063892053,3162.3358724384,1.60634753861197,2.74068047134528,unknown
MT-CO2,15064.9767461789,16943.9801492409,22418.8200284348,36586.1598464411,48727.0637378162,1.28009954954731,4.37064264657153,unknown
SLC5A3,320.349312718322,376.38521878778,404.383745220321,650.864635069783,769.940695802017,1.02271163174906,2.65955723562318,unknown
MT-CO1,19291.8647109477,20398.2874953986,26280.9909328606,44287.5521564198,63830.3589993414,1.1989086613868,4.46582794223065,unknown
RYR3,10.3445222155757,7.43955718843485,10.5253683784863,48.7681741457092,99.0305469261599,2.23707294695096,1.35142346638307,unknown
SFMBT2,124.067736224298,93.3107289109776,218.015512944474,251.734765642368,197.846476291194,1.02077648073179,2.2473010278221,unknown
TOP1,1815.15098675037,1996.44987745698,2393.55396621832,4408.58167048408,3541.99859498059,1.28022502781128,3.45160582337124,unknown
RNU5E-1,0.504048721967425,1,1,23.8225821905333,941.569032187866,5.56262279571613,0.539730675949005,unknown
VTRNA1-1,1.04939144816225,1,1,90.7221551377585,333.068654266788,6.43383006917692,0.989325439581028,unknown
RNA5SP500,1,1,1,34.027592716847,223.850726109976,5.08863318629279,0.765915613002654,unknown
VTRNA1-2,1,0.451879948421009,1.20638564788369,75.9815658136995,463.090068546257,6.24757753798246,0.940354119584623,unknown
AGAP6,26.2002584655674,28.9074881366686,35.3745990219944,102.061070501455,130.235512818164,1.96177972996771,1.71358284745917,unknown
NEU1,17.4522921509648,20.9194669743555,22.9500186117283,41.9648279715535,10.6218116876805,1.26576413700176,1.43236896079179,unknown
HSPA1B,250.365911453446,301.497791031335,959.139839338264,2791.65213088481,2964.7032226221,3.47900912707427,2.92221824845925,yes
HSPA1A,135.002643863594,150.724431834494,508.128726386923,2774.64375564457,2044.15114749952,4.36124298555438,2.78677475222626,yes
HSPA1L,39.8689202279352,33.8999946002915,55.8751261046737,111.132203006541,135.436348891768,1.47894049162028,1.82323719869123,yes
MICB,83.608574559584,93.8099785512767,65.1935429756401,180.299591516973,145.838025960667,1.10867331621899,2.08912278100783,unknown
MICA,51.3505843286539,60.8594977021576,56.4963539516656,166.69289186707,125.034678655622,1.69873998764005,1.96623123544266,unknown
ZNF805,52.9908216161925,52.8714998852775,55.8751261046737,107.730528298331,234.252428910678,1.02361273219005,1.87826972141561,unknown
ZNRD1-AS1,14.7185431684175,12.9314124610724,17.3589431845097,31.759811803388,187.444779950173,1.10956748217312,1.33487137312439,unknown
TBC1D8,166.713874903538,171.193663517651,129.179984225311,353.785015718174,697.128677106813,1.08549876628736,2.38535559031288,unknown
MRPL53,15.2652935711837,15.9269398010442,25.4349371123292,30.625921480192,104.231366775143,1.00449791824,1.33489716274129,unknown
C8orf73,32.761219065524,29.9059897244077,26.677395765687,82.7849146202967,93.8297313926769,1.33737885677131,1.7166556294868,unknown
ZBTB48,30.5742329839175,24.4142284839144,32.8896848234494,65.7765431000129,93.8297313926769,1.10525688272386,1.65171330800203,unknown
CNEP1R1,17.4522921509648,21.9179707291469,38.4807409694746,38.5631553956632,31.4210316057832,1.14380657391708,1.41401251844851,unknown
C1RL-AS1,55.724550252383,57.3647488492671,64.5723152329636,144.015059344947,239.453280820219,1.3698347062842,1.95222723986295,unknown
HSP90AB2P,107.665374194901,175.187659893375,288.8354419102,351.517232374455,182.243932722599,1.7070410706133,2.28901133718588,unknown
SERPINB5,234.510296936599,282.027059680199,391.337969104047,606.642859573558,67.8257526020168,1.37119615823015,2.57654750336342,unknown
ZDHHC11B,18.5457899784796,17.4246997807107,31.6472274656734,46.5003919617142,83.4281164553273,1.32615115471181,1.46785097548979,unknown
WDR52,73.2204098452455,49.8760002423356,52.768986722931,162.157325337335,182.243932722599,1.14707644380313,2.03728436393225,unknown
RNU6-6,1,1,1,21.5548039006238,161.440551506487,4.42993753224095,0.6667720380611,unknown
ENSG00000210184_Mt_tRNA,22.9197746642828,30.4052404567963,21.7075586328365,48.7681741457092,83.4281164553273,1.08934709934488,1.52417341984722,unknown
ENSG00000210195_Mt_tRNA,15.2652935711837,18.9224580371076,15.4952470216286,34.027592716847,31.4210316057832,1.15644975671705,1.35776819338024,unknown
HMGN2P8,13.6250412156227,18.4232054519055,17.9801746275219,34.027592716847,21.0204552697655,1.32044449737021,1.33308452534637,unknown
FGFR1OP,143.75056981066,169.695914872995,203.106053997258,307.295457236717,426.684068444017,1.09605876491457,2.32258285748311,unknown
CCDC19,3.78329853829677,2.44671023069402,16.1164794150601,27.2242511751919,21.0204552697655,2.84717583863212,1.00641327779592,unknown
ARHGAP19,90.7162656973614,100.799473379062,101.224745438147,210.914665985398,374.675501793373,1.21722625806287,2.14089597193311,unknown
LCAT,22.3730270358397,17.9239527041673,17.9801746275219,47.6342830398191,57.4242399629891,1.09023981055425,1.51382219016341,unknown
HSPD1P1,151.951750277563,178.682406710767,257.774069722582,425.22019116529,1,1.48459681061862,2.40515979265836,unknown
DDX47,3.78329853829677,11.4336433398254,14.2527810088151,23.8225821905333,192.645627823245,2.65461327070371,0.977429723301658,unknown
LTB4R,15.812043641239,12.9314124610724,14.2527810088151,39.6970462079059,93.8297313926769,1.32800782067644,1.3988730985753,unknown
DNASE1,20.1860353170197,18.9224580371076,20.4650980548929,70.3121086640951,145.838025960667,1.80041557885857,1.57604057569803,unknown
AP1G2,21.2795314352414,22.9164740874938,18.6014058136221,43.0987189157385,36.6215539548407,1.01817860292624,1.4812132109906,unknown
ENSG00000214106_protein_coding,9.25100918809188,9.93586862575569,13.6315472847274,24.9564716728937,21.0204552697655,1.43173131925569,1.1816861487109,unknown
C17orf67,24.0132696151435,27.4097354151899,27.9198540899019,51.0359564335241,171.842240436885,1.08768217685362,1.54416377753844,unknown
PPME1,273.875960431246,255.067585366664,326.109088306519,662.203551866595,676.325243620531,1.27375211046754,2.62927270970564,unknown
MEG3,9.7977662665417,10.4351276181976,8.04040443632226,24.9564716728937,73.0265305585394,1.34888920096905,1.19415512996521,unknown
ENSG00000214776_pseudogene,7.61072908033152,7.93882226027273,5.55539966335627,22.6886929221856,31.4210316057832,1.57586692844283,1.11861786992283,unknown
ENSG00000215158_pseudogene,11.4380313133784,17.4246997807107,39.7231975413833,28.3581411530984,78.2273191638699,1.30992420824499,1.25551452052461,unknown
GUSBP4,16.3587934100226,19.4217104716732,17.9801746275219,43.0987189157385,47.0228160862987,1.39757864461265,1.42410781453872,unknown
MIR17HG,44.2428882652367,65.8519956461105,104.952110751576,131.542251623887,218.649875267021,1.57200879456366,1.88245437114996,unknown
MCM3AP-AS1,40.4156662973798,45.3827501479428,44.6930228881827,87.3204806023531,244.654133040483,1.11140543849117,1.77383293018794,unknown
SDHAP2,11.4380313133784,12.4321565950035,14.2527810088151,29.4920312594228,57.4242399629891,1.36648643097582,1.26402798335631,unknown
HSPD1P10,144.297315178177,156.216176967639,214.909375672185,337.910532318331,151.03886661954,1.22759686146481,2.34402998954929,unknown
FNIP1,179.289017928884,180.67940488762,202.484826538784,395.739007622395,567.107222039007,1.14226215655279,2.42548127435812,unknown
TATDN2P2,7.61072908033152,5.44247407105259,17.9801746275219,32.8937022186176,36.6215539548407,2.11170482363025,1.19926950955526,unknown
ZGLP1,9.7977662665417,7.93882226027273,6.79790951959197,20.4209151656614,41.8221574982693,1.05952274169524,1.15060113797497,unknown
ENSG00000223749_lincRNA,12.5315374248102,12.9314124610724,14.2527810088151,28.3581411530984,26.2206361717976,1.17819954673539,1.27534105766615,unknown
AFG3L1P,105.478392524891,113.280713620464,177.635728011522,218.85190755838,286.260959963998,1.0530074688359,2.18165691947703,unknown
ENSG00000224186_protein_coding,17.9990411690268,15.9269398010442,31.6472274656734,41.9648279715535,31.4210316057832,1.22126061224269,1.43906740872442,unknown
ENSG00000224411_pseudogene,82.5150835827063,77.833989229346,177.014500542942,266.475357254736,151.03886661954,1.69127235338617,2.1710951985225,unknown
ENSG00000224660_lincRNA,21.2795314352414,20.4202149309715,33.5109134342004,74.8476743685686,83.4281164553273,1.81449110648665,1.60107018573759,unknown
ENSG00000224906_pseudogene,8.15749085231033,11.4336433398254,12.3890780665321,22.6886929221856,10.6218116876805,1.47577612925996,1.13368303634484,unknown
JPX,42.60265038308,38.3932479449145,54.0114425063167,113.399986156635,114.633017093885,1.41240537330322,1.84202480983953,unknown
ENSG00000225616_pseudogene,48.0701094782032,49.3767502717746,85.694055926229,102.061070501455,73.0265305585394,1.08622068481484,1.84536761524213,unknown
RUSC1-AS1,16.3587934100226,16.4261933464108,17.9801746275219,55.5715212703162,104.231366775143,1.76427939253257,1.47930177681687,unknown
ENSG00000226210_pseudogene,21.8262792955795,29.9059897244077,34.1321420027587,66.910434476324,36.6215539548407,1.61616499578264,1.58223677910072,unknown
ENSG00000226318_pseudogene,0.504048721967425,0.949108282306687,2.4489766976346,22.6886929221856,1,5.49226649551163,0.529140997576259,unknown
SRRM5,10.8912771887783,19.9209627663715,19.8438675075502,24.9564716728937,31.4210316057832,1.19624083680557,1.21713099816634,unknown
ENSG00000227671_pseudogene,29.4807396805295,26.9104844076567,42.2081103866329,80.5171316607038,104.231366775143,1.44952305612543,1.68771333555161,unknown
RAB11FIP1P1,13.6250412156227,12.4321565950035,13.6315472847274,30.625921480192,26.2206361717976,1.16849265889316,1.31021349470743,unknown
ENSG00000229344_pseudogene,114.226319103643,142.736438839176,203.106053997258,301.625998896177,421.483211492603,1.40086568511497,2.26861747761622,unknown
ACTG1P9,14.7185431684175,13.9299229220444,19.2226367666392,29.4920312594228,10.6218116876805,1.00269030976684,1.31878475575137,unknown
ENSG00000230124_antisense,20.7327834457324,15.4276860103841,17.9801746275219,47.6342830398191,62.624987895832,1.20008645845824,1.49728862219229,unknown
ENSG00000230551_processed_transcript,81.4215925961515,78.3332389265862,137.877169244099,275.546490568708,951.970749762947,1.75881240694985,2.17546723849106,unknown
ENSG00000230606_lincRNA,49.7103469523028,79.8309880042602,91.9063318868757,134.943926442474,130.235512818164,1.44074196774637,1.91330006845042,unknown
ENSG00000230913_pseudogene,10.8912771887783,15.4276860103841,31.6472274656734,34.027592716847,10.6218116876805,1.64353194672851,1.28445501860666,unknown
ENSG00000230916_pseudogene,9.25100918809188,10.4351276181976,16.1164794150601,27.2242511751919,135.436348891768,1.55720970477987,1.20057252763604,unknown
NPM1P9,15.2652935711837,24.9134797981996,25.4349371123292,44.2326098972925,67.8257526020168,1.5348550347197,1.41472386297842,unknown
ENSG00000231466_pseudogene,11.4380313133784,11.9329002405815,11.1466058826923,37.4292646353383,73.0265305585394,1.71032794393919,1.31578128793454,unknown
DLEU2,17.9990411690268,26.9104844076567,27.9198540899019,36.2953739317159,36.6215539548407,1.01186562512664,1.40755032269262,unknown
ENSG00000232015_pseudogene,15.812043641239,24.4142284839144,26.677395765687,48.7681741457092,31.4210316057832,1.62491611754227,1.44356225023436,unknown
MTND4P24,15.2652935711837,19.9209627663715,26.0561664830044,40.8309370678051,41.8221574982693,1.41940734302807,1.39734725391374,unknown
ENSG00000232593_lincRNA,16.9055429051479,18.4232054519055,36.6170558971075,57.8393037990236,26.2206361717976,1.77455383921069,1.49512608953423,unknown
HIST1H2AM,1.04939144816225,0.451879948421009,2.4489766976346,26.0903613420454,67.8257526020168,4.63589208184181,0.71870880731523,unknown
ENSG00000234170_lincRNA,4.87687618791312,7.93882226027273,9.28288969388255,21.5548039006238,15.8206797071766,2.14398018593876,1.0108429030838,unknown
CCT6P3,56.2712959554448,54.3692496012389,58.3600374394806,115.667769315143,135.436348891768,1.03951582034296,1.90674963872856,unknown
ENSG00000234747_antisense,9.25100918809188,7.93882226027273,17.9801746275219,45.3665009134507,21.0204552697655,2.2939447276914,1.31146219801232,unknown
ENSG00000234771_antisense,23.4665221884298,20.4202149309715,42.8293385419468,53.3037388120556,88.6289209244139,1.18363268372906,1.54860320140004,unknown
LDHAP7,36.0416971083625,41.3887492570834,52.1477588148128,86.1865890994936,57.4242399629891,1.25779645350479,1.74612246304143,unknown
ENSG00000236255_lincRNA,57.3647873392094,46.8805002739361,56.4963539516656,150.818409065876,192.645627823245,1.39457520303841,1.96854987158389,unknown
MIR600HG,33.3079654887654,27.4097354151899,40.9656540108071,100.927178950357,177.043086197059,1.59937559460284,1.76327812015706,unknown
ENSG00000237240_protein_coding,17.9990411690268,16.4261933464108,16.1164794150601,38.5631553956632,83.4281164553273,1.09930304915801,1.42071096638114,unknown
ENSG00000237399_antisense,8.15749085231033,6.44102103341228,11.7678423995453,20.4209151656614,5.4256168370022,1.32385015259488,1.11081589829647,unknown
ENSG00000237973_pseudogene,5940.34432536619,6506.66993391673,9510.33535357673,16473.1891759125,22790.3786600809,1.47150142217397,3.99529465246943,unknown
ENSG00000238266_lincRNA,9.25100918809188,17.9239527041673,21.7075586328365,44.2326098972925,187.444779950173,2.25742770718128,1.30596583874941,unknown
RBM14,206.079539630962,201.148636035412,262.743889287052,415.015166089354,593.111512135867,1.00996278281211,2.46604942155895,unknown
PSMD6-AS2,8.15749085231033,7.43955718843485,8.6616480435825,81.6510231377,145.838025960667,3.32327359414547,1.41175911326669,unknown
WBP1,11.4380313133784,17.4246997807107,18.6014058136221,26.0903613420454,31.4210316057832,1.18967816483711,1.23741568756177,unknown
LY6G5B,19.0925385963871,19.9209627663715,24.1924780807749,52.1698476121812,93.8297313926769,1.45020727907598,1.49914162268654,unknown
ENSG00000240399_pseudogene,7.063965120222,4.44391132020324,21.7075586328365,26.0903613420454,36.6215539548407,1.88496680058333,1.13276432005982,unknown
TPM3P9,9.7977662665417,8.43808572875656,19.8438675075502,56.7054125263868,88.6289209244139,2.53296166633483,1.37237579452266,unknown
ENSG00000241478_pseudogene,14.7185431684175,24.9134797981996,22.3287886911407,41.9648279715535,10.6218116876805,1.51154578524353,1.39537513653954,unknown
ENSG00000242086_processed_transcript,20.7327834457324,16.9254466668943,21.7075586328365,53.3037388120556,93.8297313926769,1.36232291344122,1.52170764186232,unknown
ENSG00000242588_pseudogene,13.0782895766548,13.4306678889075,35.3745990219944,41.9648279715535,130.235512818164,1.68200679412049,1.36971819815799,unknown
NME1-NME2,4.87687618791312,11.4336433398254,9.90412971842931,23.8225821905333,67.8257526020168,2.28830054766342,1.0325652820159,unknown
ENSG00000244921_pseudogene,24.0132696151435,18.4232054519055,23.5712484051153,51.0359564335241,5.4256168370022,1.08768217685362,1.54416377753844,unknown
NEAT1,1030.5714709089,1063.85179540134,1191.47889692613,2377.78166671637,12482.275629534,1.20617168931164,3.19462504501133,unknown
ENSG00000246451_processed_transcript,7.61072908033152,9.93586862575569,13.0103129968973,38.5631553956632,78.2273191638699,2.34111653319679,1.2337994125233,unknown
UBAP1L,11.4380313133784,8.9373478248638,21.7075586328365,40.8309370678051,78.2273191638699,1.83582391745655,1.33467031411643,unknown
ENSG00000247982_lincRNA,6.51719851972663,5.44247407105259,7.41915844656427,24.9564716728937,10.6218116876805,1.93709013495811,1.10562206766108,unknown
ENSG00000248103_lincRNA,10.8912771887783,14.9284319514869,12.3890780665321,26.0903613420454,36.6215539548407,1.26034378042008,1.2267794525855,unknown
ENSG00000249044_processed_transcript,21.8262792955795,19.9209627663715,35.9958274766535,61.2409777072178,104.231366775143,1.48843109905022,1.56301091191097,unknown
YJEFN3,48.6168553143644,56.3662491255052,58.3600374394806,117.935552481582,348.671221351098,1.27847021059732,1.879215804908,unknown
RPL32P3,34.4014582313069,41.8879994177275,41.586882209905,78.2493487244792,291.461814271024,1.18560902431433,1.71502879184193,unknown
ENSG00000251639_pseudogene,16.9055429051479,10.4351276181976,19.2226367666392,37.4292646353383,114.633017093885,1.14667035646895,1.40062020849061,unknown
ENSG00000251795_snoRNA,13.0782895766548,13.4306678889075,17.3589431845097,29.4920312594228,57.4242399629891,1.1731513186438,1.29312781736982,unknown
ENSG00000252447_snoRNA,2.68968268844797,6.94029022971442,8.6616480435825,21.5548039006238,52.223513694957,3.00250154934926,0.881622561931348,unknown
TUG1,627.073433236762,667.447684701571,1115.68915088846,1500.1495044804,3958.06733260906,1.25839998208972,2.98672647230324,unknown
SCARNA9,8.15749085231033,7.43955718843485,14.2527810088151,32.8937022186176,125.034678655622,2.01161402444738,1.21433467597727,unknown
ENSG00000255248_processed_transcript,9.25100918809188,8.9373478248638,38.4807409694746,46.5003919617142,78.2273191638699,2.32956021482911,1.31682286298163,unknown
ENSG00000255753_pseudogene,20.1860353170197,11.4336433398254,6.17665692105884,41.9648279715535,93.8297313926769,1.0558230839353,1.46396823793894,unknown
HIST1H3G,1.59605090951829,0.949108282306687,3.07028853412098,24.9564716728937,145.838025960667,3.96683540617664,0.800114962564127,unknown
ZNF432,35.4949508456794,37.3947473592768,57.1175817896071,81.6510231377,52.223513694957,1.20185714781734,1.73106410508652,unknown
ENSG00000256356_pseudogene,5.97042870004762,12.4321565950035,19.8438675075502,29.4920312594228,5.4256168370022,2.30441875978752,1.12285510091867,unknown
KLRAP1,9.7977662665417,14.9284319514869,17.3589431845097,23.8225821905333,52.223513694957,1.28180501856482,1.18405795439608,unknown
ENSG00000256967_antisense,7.063965120222,5.94174916275404,11.7678423995453,27.2242511751919,36.6215539548407,1.946342242493,1.14200224456579,unknown
ENSG00000257242_protein_coding,2.14286034036,7.43955718843485,13.6315472847274,26.0903613420454,10.6218116876805,3.60590719369167,0.873736980522131,unknown
ENSG00000257285_antisense,1.04939144816225,1.44813192260153,3.69158373671004,65.7765431000129,109.432190330864,5.96994834577069,0.919504282988238,unknown
ENSG00000257671_processed_transcript,43.1493963600658,58.3632485491724,70.1633647169714,109.998311434811,244.654133040483,1.35006909532894,1.83818037147291,unknown
CNPY2,25.6535113708474,26.9104844076567,34.7533705313365,54.4376300318357,62.624987895832,1.08544794894722,1.5725230140431,unknown
ENSG00000258056_antisense,11.9847846956061,4.94319507357006,9.28288969388255,26.0903613420454,31.4210316057832,1.12231293362112,1.24755516519219,unknown
MC1R,17.4522921509648,23.9149770970665,32.8896848234494,71.4460000780877,135.436348891768,2.03343671423411,1.5479151970896,unknown
ENSG00000259562_pseudogene,27.2937524466695,23.9149770970665,27.9198540899019,72.5798915004147,156.239708507467,1.41099914480416,1.64843978141763,unknown
ENSG00000259583_antisense,7.063965120222,5.94174916275404,20.4650980548929,40.8309370678051,47.0228160862987,2.53111255320278,1.23001894661448,unknown
ENSG00000259612_pseudogene,13.0782895766548,22.9164740874938,24.8137076472635,29.4920312594228,21.0204552697655,1.1731513186438,1.29312781736982,unknown
ENSG00000259820_lincRNA,23.4665221884298,21.9179707291469,70.7845924117997,98.6593958571941,156.239708507467,2.07185240717578,1.68229359114895,unknown
ENSG00000260054_lincRNA,34.4014582313069,39.3917484527561,39.7231975413833,70.3121086640951,73.0265305585394,1.03130344151974,1.69180348738214,unknown
ENSG00000260121_antisense,7.61072908033152,8.9373478248638,15.4952470216286,48.7681741457092,21.0204552697655,2.67983338922519,1.28478137937408,unknown
ENSG00000260257_lincRNA,15.2652935711837,16.9254466668943,19.8438675075502,34.027592716847,26.2206361717976,1.15644975671705,1.35776819338024,unknown
ENSG00000260884_processed_transcript,9.7977662665417,3.94462178843697,10.5253683784863,29.4920312594228,93.8297313926769,1.58980041072228,1.23041588017892,unknown
ENSG00000261050_sense_overlapping,8.70425079324966,9.43660873823229,8.6616480435825,26.0903613420454,36.6215539548407,1.58372489481096,1.17810574485405,unknown
ENSG00000261326_lincRNA,8.15749085231033,1.44813192260153,12.3890780665321,24.9564716728937,10.6218116876805,1.61321661186869,1.15436989028672,unknown
ENSG00000261355_sense_overlapping,30.5742329839175,28.4082372771364,22.9500186117283,75.9815658136995,223.850726109976,1.31333313679309,1.68303190493215,unknown
ENSG00000261505_antisense,40.9624123468631,35.39774592895,60.2237208532414,99.7932874022358,405.880640990883,1.28464209528094,1.80574342725546,unknown
ENSG00000261553_processed_transcript,1.04939144816225,1.44813192260153,10.5253683784863,39.6970462079059,312.265233140056,5.2414068195351,0.809847856746373,unknown
ENSG00000261584_lincRNA,9.25100918809188,8.43808572875656,10.5253683784863,34.027592716847,47.0228160862987,1.87902242917863,1.24901016915122,unknown
ENSG00000262194_lincRNA,17.9990411690268,23.4157256332016,19.2226367666392,57.8393037990236,78.2273191638699,1.68413013247111,1.5087362135581,unknown
ENSG00000262902_pseudogene,13.0782895766548,14.4291775984728,21.7075586328365,27.2242511751919,47.0228160862987,1.05771849441476,1.27575344608124,unknown
ZNF234,21.2795314352414,18.9224580371076,27.2986249662098,43.0987189157385,93.8297313926769,1.01817860292624,1.4812132109906,unknown
ENSG00000263013_sense_intronic,5.97042870004762,11.9329002405815,27.9198540899019,37.4292646353383,62.624987895832,2.64826027275089,1.1746084054969,unknown
ENSG00000263235_sense_overlapping,3.23649616092279,6.44102103341228,6.79790951959197,41.9648279715535,99.0305469261599,3.69667596902575,1.06648027166494,unknown
RN7SL2,1,0.451879948421009,1,20.4209151656614,104.231366775143,4.35197561709603,0.655037600572085,unknown
ENSG00000266937_3prime_overlapping_ncrna,9.25100918809188,12.4321565950035,9.28288969388255,22.6886929221856,57.4242399629891,1.29429083664696,1.16099929476902,unknown
ENSG00000267169_antisense,8.70425079324966,3.44532536151554,4.93413639868277,20.4209151656614,47.0228160862987,1.23025549192264,1.12490329844464,unknown
ENSG00000267244_processed_transcript,8.70425079324966,12.9314124610724,8.6616480435825,20.4209151656614,10.6218116876805,1.23025549192264,1.12490329844464,unknown
ENSG00000267519_lincRNA,31.1209795666002,24.4142284839144,65.8147707123957,94.1238297100319,785.543271496942,1.59667255069626,1.7333764239293,unknown
ENSG00000267523_antisense,5.97042870004762,5.44247407105259,6.79790951959197,29.4920312594228,36.6215539548407,2.30441875978752,1.12285510091867,unknown
ZNF224,12.5315374248102,17.9239527041673,21.7075586328365,29.4920312594228,26.2206361717976,1.23476176946622,1.28385452049785,unknown
